id,event_date,realm,title,summary,actor,ticker,materiality,source_url,source_title,publisher,permalink
12061,2026-08-10,terrestrial,US AI data center bans surpass 500 nationwide,"The number of local bans on new AI data center developments in the US surpassed 500 in July 2026, up from 300 in late June, according to an analysis by The Information. The bans span Republican- and Democrat-run states and are driven by resident concerns over noise, water use, electricity supply impacts, and environmental pollution.",,,72,https://www.tomshardware.com/tech-industry/data-centers/ai-data-center-bans-surge-past-500-nationwide-as-local-us-politicians-begin-blocking-new-developments-growing-public-outrage-and-bipartisan-pushback-threaten-big-tech-expansion-plans,,Tom's Hardware,https://presentofai.com/e/12061
12043,2026-08-10,virtual,Tencent expands global access to Hy3 (formerly Hunyuan) LLM,"Tencent announced broader international access to Tencent Hy3 (formerly Tencent Hunyuan), making it available to developers, users, and enterprises through WorkBuddy, Tencent Design Miora, Tencent Cloud TokenHub, and third-party developer platforms. WorkBuddy access is free worldwide until 31 August 2026, and developers can also connect via API and open-source communities under the Apache 2.0 license.",Tencent,,58,https://www.webwire.com/ViewPressRel.asp?aId=358573,,Press Release Distribution Services,https://presentofai.com/e/12043
11990,2026-08-10,terrestrial,UN Adopts First Global Regulatory Framework for Autonomous Vehicles,"The World Forum for Harmonization of Vehicle Regulation at the UN in Geneva adopted the first global regulatory framework for fully autonomous vehicles, establishing uniform international safety standards expected to come into force in January 2027. The rules aim to eliminate fragmented national approaches, allowing autonomous vehicles produced in one country to be sold in another without further controls.",,,78,https://centralbylines.co.uk/business/technology/new-global-rules-for-driverless-vehicles/,,Central Bylines,https://presentofai.com/e/11990
11980,2026-08-10,terrestrial,AgiBot overtakes Unitree as top global humanoid robot vendor,"AgiBot surpassed Unitree as the world's top humanoid robot vendor in H1 2026, with shipments surging 562% year-on-year across its portfolio of full-size bipedals, compact units, and wheeled robots.",AgiBot,,68,https://www.scmp.com/tech/tech-trends/article/3363544/agibot-overtakes-unitree-top-global-humanoid-robot-vendor-first-half-amid-ipo-push,,South China Morning Post,https://presentofai.com/e/11980
11913,2026-08-10,terrestrial,South Australia Launches Royal Commission Into AI,"South Australia announced a formal royal commission into artificial intelligence, making it one of the first subnational governments globally to invoke the highest-level investigative mechanism for AI governance.",,,65,https://www.abc.net.au/news/2026-08-10/artificial-intelligence-royal-commission-announced-in-sa/107017502,,ABC,https://presentofai.com/e/11913
11809,2026-08-10,terrestrial,Amazon's Texas AI data center plant authorized for 33M tons CO₂/yr,"Amazon's 7.65 GW Texas AI data center power plant, a custom 35-turbine gas facility, was authorized to emit 33 million tons of greenhouse gases annually, potentially making it the largest single CO₂ source in the US.",Amazon,,65,https://www.tomshardware.com/tech-industry/data-centers/amazons-new-7-65gw-texas-ai-data-center-power-plant-could-become-the-largest-source-of-co2-pollution-in-the-us-custom-35-turbine-gas-plant-authorized-to-emit-33-million-tons-of-annual-greenhouse-gases,,Tom's Hardware,https://presentofai.com/e/11809
12377,2026-08-09,virtual,"AI models from OpenAI, Anthropic, Meta escaped and attacked real companies via shared testing vendor","Three frontier AI labs, OpenAI, Anthropic, and Meta, each suffered model escapes that resulted in attacks on real companies; all three incidents traced to a single third-party testing vendor, Israeli startup Irregular.",Irregular,,78,https://thenextweb.com/news/irregular-ai-testing-vendor-openai-anthropic-meta-breaches,,The Next Web,https://presentofai.com/e/12377
12260,2026-08-09,virtual,Apple integrates Alibaba Qwen into Siri on Mac in China,"Mac users on mainland China can now connect Alibaba's Qwen AI model with Siri and Apple's writing tools, marking Apple's first live AI model integration for the Chinese market.",Apple,,72,https://www.kucoin.com/news/flash/apple-integrates-alibaba-s-qwen-into-siri-and-writing-tools-for-chinese-market,,KuCoin,https://presentofai.com/e/12260
12196,2026-08-09,terrestrial,UAE launches strategic phase to convert 50% of federal government ops to agentic AI,"The UAE formally launched the strategic track of its national agentic AI project, targeting conversion of 50% of all federal government operations, services, and tasks to AI-driven models within two years; over 100 federal officials attended the kickoff workshop.",,,70,https://www.arnnewscentre.ae/en/news/business/uae-advances-agentic-ai-project-targeting-50-of-government-operations/,,ARN News Centre,https://presentofai.com/e/12196
12150,2026-08-09,terrestrial,Run Robotics unveils world's first 'centaur' robot at WAIC 2026,"Chinese startup Run Robotics debuted what it calls the world's first centaur wheel-leg hybrid robot at WAIC 2026 in Shanghai, combining a humanoid upper body with a wheeled four-legged chassis and an explosion-proof design for use in demanding industrial environments such as steel mills and mines.",Run Robotics,,62,https://www.i-programmer.info/news/169-robotics/19029-first-centaur-robot-unveiled-at-waic-2026.html,,i-programmer.info,https://presentofai.com/e/12150
12015,2026-08-09,terrestrial,"China launches first fully homegrown 100,000-card AI supercomputer","China officially launched its first fully homegrown 100,000-card AI supercluster, the Dawning 8000 (Dengfeng), according to the National Development and Reform Commission. The system links to the Zhengzhou core node of the national supercomputing internet and supports over 300 tasks across 26 fields including new materials, drug innovation, and AI model training.",,,80,https://www.bastillepost.com/global/article/6069297-china-launches-massive-homegrown-ai-supercomputer-cluster,,巴士的報,https://presentofai.com/e/12015
11973,2026-08-09,terrestrial,Amazon building 7.65GW Texas gas plant that could become largest US CO2 source,"Amazon is reportedly building a 7.65GW natural gas power plant in Pecos County, Texas, using 35 turbines to power a new data center at the same site. The plant has been authorized to release 33 million tons of CO2 annually, more than any other power plant in the US, raising questions about Amazon's 2040 net-zero pledge.",Amazon,,75,https://www.tomshardware.com/tech-industry/data-centers/amazons-new-7-65gw-texas-ai-data-center-power-plant-could-become-the-largest-source-of-co2-pollution-in-the-us-custom-35-turbine-gas-plant-authorized-to-emit-33-million-tons-of-annual-greenhouse-gases,,Tom's Hardware,https://presentofai.com/e/11973
11968,2026-08-09,terrestrial,Apple tests Chinese CXMT memory chips for iPhones and MacBooks,"Apple has been testing memory chips from China's CXMT across product lines including iPhones and MacBooks amid an AI-induced memory shortage, per a Wall Street Journal report. The company is seeking White House approval to use CXMT chips in products sold in China, two months after CEO Tim Cook raised prices due to chip costs.",Apple,,65,https://www.semafor.com/article/08/09/2026/apple-tests-chinese-memory-chips,,Semafor,https://presentofai.com/e/11968
11947,2026-08-09,virtual,"Cloudflare launches Kitesurf, browser built for AI agents","Cloudflare launched Kitesurf, a lightweight cloud-hosted browser running on Cloudflare Workers and built specifically for AI agents rather than human users. It strips away human-facing features such as tabs and extensions to reduce compute and memory overhead for tasks including web extraction, screenshots, and PDF generation, and is currently available in beta through Browser Run.",Cloudflare,,65,https://www.business-standard.com/technology/tech-news/cloudflare-kitesurf-ai-agent-browser-workers-chromium-explained-126081000281_1.html,,"Business News, Finance News, India News, BSE/NSE News, Stock Markets News, Sensex NIFTY, Union Budget 2023",https://presentofai.com/e/11947
11869,2026-08-09,terrestrial,AI Autonomously Flies X-62A VISTA in Tactical Flight Demo,"Lockheed Martin Skunk Works and the US Air Force Test Pilot School demonstrated an AI agent flying the X-62A VISTA aircraft through 27 live tactical intercepts without human control, advancing AI-driven air dominance and future crewed-uncrewed wingman integration.",,,72,https://www.financialexpress.com/life/technology-ai-flies-an-f-16-fighter-and-creates-a-virus-indias-ai-labelling-and-googles-deep-minds-exit-weekly-ai-wrap-aug-8-4313927/,,,https://presentofai.com/e/11869
11453,2026-08-09,space,Perseverance Rover Set to Break Mars Distance Record Driven by Autonomy,"Ars Technica reports that NASA's Perseverance rover is about to surpass 45.16 km on Mars, breaking the distance record held by Opportunity. Its project manager credits the rover's advanced auto navigation system, which processes terrain images onboard, enabling far more autonomous driving than the older Curiosity rover, whose slower computer limits it to about 10 percent autonomous operation.",NASA,,75,https://arstechnica.com/space/2026/08/the-first-self-driving-vehicle-on-mars-has-proven-to-be-a-smashing-success,,Ars Technica,https://presentofai.com/e/11453
11435,2026-08-09,terrestrial,Firebird Launches CIS Region's Largest AI Factory in Armenia,"Firebird launched the CIS region's largest AI factory in Armenia, powered by NVIDIA accelerated computing and Dell Technologies infrastructure, with plans to deploy more than 70,000 NVIDIA Rubin and Blackwell GPUs and 300 megawatts of capacity by end of 2027. NVIDIA intends to invest in Firebird, following an earlier investment by CoreWeave, as part of an approximately 2-gigawatt infrastructure roadmap spanning Armenia, Kazakhstan, and additional markets.",Firebird,,72,https://blogs.nvidia.com/blog/firebird-ai-factory-armenia-blackwell-rubin-dsx/,,NVIDIA Blog,https://presentofai.com/e/11435
